,output
251936,0
251937,0
251938,0
251939,0
251940,1
251941,1
251942,1
251943,1
251944,1
251945,1
251946,0
251947,0
251948,1
251949,1
251950,0
251951,1
251952,1
251953,1
251954,0
251955,1
251956,1
251957,0
251958,1
251959,0
251960,0
251961,0
251962,0
251963,0
251964,0
251965,0
251966,0
251967,1
251968,0
251969,0
251970,1
251971,1
251972,1
251973,0
251974,0
251975,0
251976,1
251977,0
251978,1
251979,1
251980,0
251981,0
251982,0
251983,0
251984,1
251985,0
251986,0
251987,0
251988,1
251989,0
251990,1
251991,1
251992,1
251993,0
251994,1
251995,1
251996,1
251997,0
251998,0
251999,0
252000,0
252001,0
252002,1
252003,0
252004,1
252005,1
252006,0
252007,1
252008,1
252009,0
252010,1
252011,0
252012,0
252013,0
252014,0
252015,1
252016,1
252017,0
252018,0
252019,1
252020,0
252021,1
252022,0
252023,1
252024,0
252025,1
252026,0
252027,0
252028,1
252029,1
252030,1
252031,0
252032,1
252033,1
252034,0
252035,1
252036,1
252037,0
252038,0
252039,0
252040,1
252041,1
252042,0
252043,0
252044,0
252045,1
252046,0
252047,0
252048,1
252049,1
252050,0
252051,0
252052,1
252053,0
252054,1
252055,0
252056,0
252057,0
252058,1
252059,1
252060,1
252061,0
252062,0
252063,1
252064,0
252065,0
252066,0
252067,1
252068,1
252069,0
252070,1
252071,0
252072,1
252073,0
252074,0
252075,0
252076,1
252077,0
252078,0
252079,0
252080,1
252081,1
252082,0
252083,0
252084,0
252085,0
252086,1
252087,0
252088,0
252089,0
252090,0
252091,1
252092,0
252093,0
252094,1
252095,1
252096,0
252097,0
252098,0
252099,1
252100,0
252101,1
252102,1
252103,1
252104,0
252105,1
252106,0
252107,0
252108,0
252109,1
252110,1
252111,0
252112,1
252113,1
252114,0
252115,1
252116,1
252117,1
252118,1
252119,0
252120,1
252121,0
252122,1
252123,1
252124,1
252125,0
252126,1
252127,1
252128,1
252129,0
252130,0
252131,0
252132,1
252133,1
252134,0
252135,1
252136,0
252137,1
252138,1
252139,0
252140,1
252141,0
252142,1
252143,0
252144,1
252145,1
252146,0
252147,0
252148,1
252149,0
252150,1
252151,1
252152,0
252153,0
252154,1
252155,1
252156,1
252157,0
252158,0
252159,1
252160,0
252161,0
252162,1
252163,1
252164,1
252165,0
252166,0
252167,0
252168,0
252169,0
252170,1
252171,0
252172,1
252173,0
252174,0
252175,0
252176,0
252177,1
252178,0
252179,0
252180,0
252181,1
252182,1
252183,0
252184,0
252185,1
252186,1
252187,1
252188,1
252189,0
252190,0
252191,0
252192,1
252193,1
252194,0
252195,0
252196,1
252197,1
252198,1
252199,1
252200,0
252201,0
252202,0
252203,0
252204,1
252205,1
252206,1
252207,1
252208,0
252209,0
252210,1
252211,0
252212,0
252213,0
252214,1
252215,0
252216,1
252217,0
252218,0
252219,0
252220,1
252221,1
252222,0
252223,1
252224,1
252225,0
252226,0
252227,0
252228,0
252229,0
252230,1
252231,0
252232,1
252233,1
252234,0
252235,0
252236,1
252237,1
252238,1
252239,1
252240,0
252241,1
252242,0
252243,0
252244,0
252245,1
252246,0
252247,0
252248,0
252249,0
252250,0
252251,0
252252,1
252253,1
252254,0
252255,0
252256,1
252257,0
252258,0
252259,0
252260,1
252261,0
252262,1
252263,0
252264,0
252265,0
252266,1
252267,1
252268,1
252269,1
252270,0
252271,0
252272,0
252273,0
252274,0
252275,1
252276,0
252277,0
252278,1
252279,0
252280,0
252281,1
252282,0
252283,0
252284,0
252285,0
252286,0
252287,0
252288,0
252289,0
252290,0
252291,1
252292,0
252293,0
252294,1
252295,0
252296,0
252297,1
252298,1
252299,1
252300,0
252301,1
252302,0
252303,0
252304,1
252305,1
252306,1
252307,1
252308,1
252309,1
252310,0
252311,0
252312,1
252313,1
252314,1
252315,0
252316,0
252317,0
252318,1
252319,1
252320,1
252321,1
252322,0
252323,1
252324,1
252325,1
252326,1
252327,1
252328,0
252329,1
252330,0
252331,0
252332,0
252333,0
252334,0
252335,1
252336,0
252337,1
252338,0
252339,1
252340,1
252341,0
252342,0
252343,1
252344,0
252345,0
252346,1
252347,1
252348,0
252349,1
252350,0
252351,1
252352,0
252353,1
252354,0
252355,1
252356,1
252357,0
252358,0
252359,1
252360,0
252361,1
252362,1
252363,1
252364,1
252365,1
252366,1
252367,1
252368,1
252369,0
252370,1
252371,0
252372,0
252373,0
252374,1
252375,1
252376,0
252377,0
252378,1
252379,1
252380,0
252381,0
252382,0
252383,0
252384,1
252385,0
252386,0
252387,1
252388,1
252389,1
252390,0
252391,0
252392,1
252393,0
252394,1
252395,0
252396,1
252397,0
252398,0
252399,0
252400,1
252401,0
252402,0
252403,0
252404,1
252405,1
252406,0
252407,1
252408,0
252409,0
252410,0
252411,0
252412,0
252413,1
252414,1
252415,1
252416,1
252417,0
252418,1
252419,1
252420,0
252421,0
252422,1
252423,0
252424,0
252425,1
252426,1
252427,0
252428,1
252429,1
252430,0
252431,1
252432,1
252433,0
252434,0
252435,1
252436,0
252437,1
252438,0
252439,0
252440,0
252441,0
252442,0
252443,0
252444,0
252445,0
252446,1
252447,1
252448,0
252449,1
252450,1
252451,0
252452,1
252453,1
252454,1
252455,1
252456,0
252457,0
252458,1
252459,0
252460,0
252461,0
252462,1
252463,1
252464,1
252465,1
252466,0
252467,1
252468,0
252469,0
252470,1
252471,0
252472,1
252473,0
252474,1
252475,0
252476,0
252477,0
252478,1
252479,0
252480,1
252481,0
252482,1
252483,0
252484,1
252485,0
252486,1
252487,1
252488,1
252489,1
252490,0
252491,1
252492,1
252493,0
252494,1
252495,1
252496,0
252497,1
252498,1
252499,0
252500,1
252501,0
252502,0
252503,0
252504,1
252505,0
252506,0
252507,1
252508,1
252509,1
252510,0
252511,0
252512,1
252513,1
252514,0
252515,0
252516,0
252517,0
252518,0
252519,1
252520,1
252521,1
252522,0
252523,1
252524,0
252525,1
252526,1
252527,1
252528,1
252529,1
252530,0
252531,1
252532,0
252533,0
252534,1
252535,0
252536,0
252537,1
252538,1
252539,1
252540,1
252541,0
252542,0
252543,1
252544,0
252545,1
252546,1
252547,1
252548,1
252549,0
252550,0
252551,1
252552,0
252553,1
252554,1
252555,1
252556,1
252557,1
252558,1
252559,1
252560,1
252561,0
252562,0
252563,1
252564,0
252565,0
252566,0
252567,1
252568,1
252569,0
252570,0
252571,0
252572,1
252573,0
252574,1
252575,0
252576,0
252577,0
252578,0
252579,0
252580,0
252581,1
252582,0
252583,1
252584,1
252585,0
252586,0
252587,0
252588,1
252589,1
252590,1
252591,0
252592,1
252593,0
252594,1
252595,0
252596,1
252597,0
252598,0
252599,1
252600,1
252601,1
252602,1
252603,1
252604,1
252605,0
252606,1
252607,0
252608,0
252609,1
252610,1
252611,0
252612,0
252613,1
252614,1
252615,1
252616,0
252617,1
252618,1
252619,1
252620,0
252621,1
252622,0
252623,1
252624,0
252625,1
252626,0
252627,0
252628,0
252629,1
252630,1
252631,0
252632,0
252633,1
252634,1
252635,0
252636,1
252637,0
252638,1
252639,1
252640,1
252641,0
252642,1
252643,0
252644,1
252645,0
252646,1
252647,0
252648,0
252649,0
252650,1
252651,1
252652,1
252653,1
252654,0
252655,0
252656,1
252657,0
252658,1
252659,0
252660,0
252661,0
252662,1
252663,0
252664,0
252665,1
252666,1
252667,1
252668,1
252669,0
252670,1
252671,1
252672,1
252673,0
252674,0
252675,1
252676,1
252677,0
252678,1
252679,0
252680,1
252681,0
252682,0
252683,1
252684,0
252685,1
252686,0
252687,1
252688,0
252689,0
252690,0
252691,1
252692,1
252693,0
252694,0
252695,1
252696,0
252697,1
252698,0
252699,1
252700,0
252701,1
252702,1
252703,0
252704,0
252705,0
252706,1
252707,1
252708,0
252709,1
252710,1
252711,0
252712,1
252713,1
252714,0
252715,1
252716,0
252717,0
252718,1
252719,0
252720,1
252721,1
252722,1
252723,1
252724,0
252725,1
252726,0
252727,1
252728,1
252729,1
252730,1
252731,0
252732,0
252733,0
252734,1
252735,0
252736,1
252737,0
252738,0
252739,0
252740,1
252741,0
252742,1
252743,1
252744,1
252745,1
252746,0
252747,1
252748,0
252749,1
252750,0
252751,1
252752,0
252753,0
252754,0
252755,0
252756,1
252757,1
252758,1
252759,1
252760,0
252761,0
252762,1
252763,0
252764,0
252765,1
252766,1
252767,1
252768,0
252769,1
252770,0
252771,0
252772,0
252773,0
252774,1
252775,1
252776,0
252777,0
252778,0
252779,0
252780,0
252781,1
252782,0
252783,1
252784,1
252785,1
252786,0
252787,0
252788,1
252789,1
252790,1
252791,0
252792,1
252793,0
252794,0
252795,0
252796,0
252797,1
252798,1
252799,1
252800,1
252801,1
252802,0
252803,1
252804,1
252805,0
252806,1
252807,0
252808,0
252809,0
252810,0
252811,0
252812,1
252813,1
252814,0
252815,1
252816,1
252817,0
252818,0
252819,1
252820,0
252821,1
252822,1
252823,1
252824,1
252825,1
252826,1
252827,1
252828,0
252829,0
252830,0
252831,1
252832,0
252833,0
252834,1
252835,1
252836,0
252837,1
252838,1
252839,1
252840,0
252841,1
252842,1
252843,0
252844,0
252845,1
252846,0
252847,0
252848,1
252849,1
252850,0
252851,1
252852,1
252853,1
252854,1
252855,1
252856,1
252857,0
252858,1
252859,1
252860,0
252861,0
252862,0
252863,1
252864,0
252865,1
252866,0
252867,1
252868,0
252869,1
252870,0
252871,1
252872,0
252873,0
252874,1
252875,1
252876,0
252877,0
252878,0
252879,1
252880,1
252881,1
252882,1
252883,0
252884,0
252885,1
252886,1
252887,0
252888,1
252889,1
252890,1
252891,1
252892,1
252893,0
252894,1
252895,1
252896,1
252897,0
252898,1
252899,0
252900,1
252901,1
252902,0
252903,1
252904,0
252905,0
252906,0
252907,0
252908,1
252909,0
252910,1
252911,0
252912,0
252913,1
252914,1
252915,0
252916,0
252917,1
252918,1
252919,1
252920,0
252921,0
252922,1
252923,1
252924,1
252925,1
252926,1
252927,1
252928,1
252929,1
252930,1
252931,0
252932,1
252933,0
252934,1
252935,0
252936,1
252937,0
252938,0
252939,0
252940,0
252941,1
252942,1
252943,0
252944,0
252945,1
252946,1
252947,1
252948,0
252949,1
252950,0
252951,0
252952,1
252953,0
252954,1
252955,1
252956,0
252957,1
252958,1
252959,1
252960,1
252961,0
252962,0
252963,1
252964,1
252965,1
252966,0
252967,0
252968,1
252969,0
252970,0
252971,0
252972,1
252973,1
252974,1
252975,0
252976,1
252977,0
252978,0
252979,0
252980,0
252981,1
252982,1
252983,0
252984,0
252985,1
252986,1
252987,1
252988,1
252989,1
252990,1
252991,0
252992,1
252993,1
252994,0
252995,0
252996,1
252997,0
252998,0
252999,0
253000,1
253001,0
253002,1
253003,1
253004,0
253005,1
253006,0
253007,1
253008,0
253009,1
253010,0
253011,1
253012,0
253013,0
253014,0
253015,0
253016,0
253017,1
253018,1
253019,0
253020,0
253021,0
253022,0
253023,0
253024,1
253025,0
253026,0
253027,1
253028,0
253029,1
253030,1
253031,0
253032,0
253033,0
253034,0
253035,0
253036,1
253037,0
253038,0
253039,0
253040,0
253041,0
253042,1
253043,1
253044,0
253045,0
253046,0
253047,0
253048,0
253049,0
253050,0
253051,1
253052,1
253053,0
253054,0
253055,1
253056,1
253057,0
253058,1
253059,1
253060,0
253061,0
253062,1
253063,0
253064,1
253065,1
253066,0
253067,1
253068,0
253069,1
253070,1
253071,0
253072,1
253073,1
253074,0
253075,0
253076,1
253077,0
253078,0
253079,0
253080,0
253081,0
253082,0
253083,0
253084,0
253085,1
253086,0
253087,1
253088,0
253089,1
253090,1
253091,0
253092,0
253093,0
253094,0
253095,0
253096,0
253097,0
253098,0
253099,1
253100,1
253101,1
253102,0
253103,0
253104,0
253105,0
253106,1
253107,1
253108,1
253109,1
253110,0
253111,1
253112,1
253113,0
253114,0
253115,1
253116,1
253117,1
253118,1
253119,0
253120,1
253121,0
253122,0
253123,1
253124,1
253125,0
253126,1
253127,1
253128,0
253129,1
253130,0
253131,0
253132,1
253133,1
253134,0
253135,1
253136,1
253137,1
253138,0
253139,0
253140,0
253141,0
253142,1
253143,1
253144,0
253145,1
253146,1
253147,0
253148,1
253149,0
253150,0
253151,0
253152,0
253153,1
253154,0
253155,0
253156,1
253157,1
253158,0
253159,1
253160,0
253161,0
253162,1
253163,0
253164,1
253165,0
253166,1
253167,1
253168,1
253169,0
253170,0
253171,1
253172,0
253173,1
253174,0
253175,0
253176,1
253177,0
253178,1
253179,1
253180,1
253181,0
253182,0
253183,1
253184,0
253185,1
253186,1
253187,0
253188,0
253189,0
253190,1
253191,0
253192,0
253193,0
253194,0
253195,0
253196,1
253197,1
253198,1
253199,0
253200,0
253201,0
253202,0
253203,1
253204,1
253205,0
253206,0
253207,1
253208,1
253209,0
253210,0
253211,1
253212,0
253213,1
253214,0
253215,1
253216,1
253217,1
253218,0
253219,1
253220,0
253221,1
253222,0
253223,1
253224,1
253225,0
253226,1
253227,0
253228,1
253229,0
253230,1
253231,0
253232,0
253233,0
253234,0
253235,1
253236,1
253237,1
253238,1
253239,0
253240,0
253241,1
253242,0
253243,1
253244,0
253245,0
253246,0
253247,0
253248,0
253249,1
253250,1
253251,0
253252,0
253253,0
253254,0
253255,1
253256,0
253257,0
253258,1
253259,0
253260,0
253261,0
253262,0
253263,0
253264,0
253265,0
253266,1
253267,1
253268,1
253269,1
253270,1
253271,1
253272,0
253273,0
253274,1
253275,1
253276,0
253277,0
253278,0
253279,0
253280,0
253281,0
253282,0
253283,0
253284,0
253285,0
253286,0
253287,0
253288,1
253289,0
253290,1
253291,1
253292,1
253293,1
253294,0
253295,1
253296,1
253297,1
253298,1
253299,0
253300,1
253301,1
253302,1
253303,1
253304,0
253305,1
253306,1
253307,0
253308,1
253309,0
253310,1
253311,0
253312,1
253313,1
253314,0
253315,1
253316,0
253317,1
253318,0
253319,0
253320,0
253321,1
253322,1
253323,0
253324,1
253325,1
253326,1
253327,0
253328,1
253329,0
253330,0
253331,0
253332,1
253333,0
253334,1
253335,1
253336,1
253337,1
253338,1
253339,1
253340,1
253341,0
253342,1
253343,0
253344,0
253345,1
253346,0
253347,0
253348,1
253349,0
253350,1
253351,1
253352,1
253353,0
253354,1
253355,1
253356,0
253357,1
253358,1
253359,0
253360,0
253361,1
253362,0
253363,1
253364,0
253365,1
253366,0
253367,0
253368,0
253369,0
253370,0
253371,0
253372,1
253373,0
253374,1
253375,1
253376,0
253377,1
253378,1
253379,0
253380,0
253381,0
253382,1
253383,0
253384,0
253385,0
253386,1
253387,0
253388,0
253389,0
253390,1
253391,1
253392,0
253393,0
253394,1
253395,0
253396,0
253397,0
253398,0
253399,0
253400,1
253401,0
253402,0
253403,0
253404,1
253405,1
253406,0
253407,0
253408,0
253409,0
253410,1
253411,0
253412,1
253413,1
253414,1
253415,1
253416,0
253417,0
253418,1
253419,0
253420,0
253421,1
253422,0
253423,0
253424,1
253425,0
253426,1
253427,1
253428,1
253429,0
253430,0
253431,1
253432,0
253433,0
253434,1
253435,0
253436,1
253437,0
253438,1
253439,0
253440,0
253441,1
253442,0
253443,0
253444,1
253445,0
253446,0
253447,0
253448,1
253449,1
253450,0
253451,1
253452,1
253453,1
253454,0
253455,1
253456,1
253457,1
253458,0
253459,0
253460,0
253461,0
253462,1
253463,0
253464,0
253465,0
253466,0
253467,0
253468,0
253469,0
253470,1
253471,1
253472,1
253473,1
253474,0
253475,1
253476,0
253477,1
253478,1
253479,1
253480,0
253481,1
253482,0
253483,1
253484,0
253485,1
253486,1
253487,1
253488,0
253489,1
253490,0
253491,0
253492,1
253493,0
253494,1
253495,0
253496,1
253497,1
253498,1
253499,1
253500,0
253501,0
253502,1
253503,0
253504,1
253505,1
253506,1
253507,0
253508,0
253509,0
253510,0
253511,0
253512,0
253513,1
253514,1
253515,1
253516,1
253517,0
253518,0
253519,1
253520,1
253521,1
253522,1
253523,1
253524,0
253525,1
253526,0
253527,0
253528,0
253529,1
253530,0
253531,0
253532,0
253533,0
253534,0
253535,1
253536,0
253537,0
253538,0
253539,1
253540,0
253541,1
253542,0
253543,0
253544,0
253545,1
253546,1
253547,0
253548,0
253549,0
253550,1
253551,1
253552,1
253553,1
253554,1
253555,1
253556,0
253557,1
253558,0
253559,1
253560,0
253561,0
253562,1
253563,0
253564,0
253565,1
253566,1
253567,0
253568,1
253569,1
253570,1
253571,0
253572,0
253573,1
253574,0
253575,0
253576,1
253577,0
253578,1
253579,0
253580,1
253581,1
253582,0
253583,1
253584,0
253585,0
253586,1
253587,1
253588,0
253589,0
253590,0
253591,0
253592,0
253593,0
253594,1
253595,1
253596,1
253597,1
253598,1
253599,1
253600,0
253601,1
253602,1
253603,0
253604,0
253605,1
253606,1
253607,1
253608,0
253609,1
253610,0
253611,0
253612,0
253613,0
253614,1
253615,0
253616,1
253617,1
253618,0
253619,1
253620,1
253621,1
253622,0
253623,0
253624,1
253625,1
253626,1
253627,0
253628,0
253629,1
253630,0
253631,0
253632,1
253633,1
253634,0
253635,1
253636,1
253637,0
253638,1
253639,1
253640,1
253641,0
253642,1
253643,0
253644,0
253645,0
253646,0
253647,0
253648,1
253649,1
253650,0
253651,0
253652,1
253653,1
253654,0
253655,0
253656,0
253657,1
253658,0
253659,1
253660,1
253661,0
253662,1
253663,1
253664,1
253665,0
253666,1
253667,1
253668,1
253669,0
253670,0
253671,1
253672,0
253673,0
253674,1
253675,0
253676,1
253677,1
253678,0
253679,1
253680,1
253681,1
253682,1
253683,0
253684,0
253685,1
253686,1
253687,1
253688,1
253689,1
253690,0
253691,0
253692,1
253693,1
253694,1
253695,1
253696,1
253697,0
253698,1
253699,1
253700,0
253701,0
253702,0
253703,0
253704,1
253705,1
253706,1
253707,0
253708,0
253709,0
253710,1
253711,1
253712,0
253713,0
253714,1
253715,1
253716,1
253717,1
253718,0
253719,1
253720,0
253721,1
253722,0
253723,0
253724,1
253725,0
253726,1
253727,0
253728,1
253729,0
253730,0
253731,1
253732,1
253733,0
253734,1
253735,0
253736,0
253737,0
253738,1
253739,1
253740,0
253741,1
253742,1
253743,0
253744,0
253745,0
253746,0
253747,1
253748,0
253749,0
253750,0
253751,1
253752,0
253753,0
253754,0
253755,0
253756,1
253757,1
253758,0
253759,1
253760,1
253761,1
253762,1
253763,1
253764,1
253765,0
253766,0
253767,1
253768,0
253769,1
253770,0
253771,0
253772,1
253773,0
253774,1
253775,1
253776,0
253777,1
253778,0
253779,1
253780,0
253781,0
253782,0
253783,0
253784,0
253785,1
253786,1
253787,1
253788,1
253789,0
253790,1
253791,1
253792,1
253793,0
253794,1
253795,0
253796,0
253797,1
253798,0
253799,0
253800,0
253801,1
253802,0
253803,1
253804,0
253805,0
253806,1
253807,1
253808,0
253809,1
253810,0
253811,0
253812,1
253813,0
253814,0
253815,0
253816,1
253817,1
253818,1
253819,0
253820,1
253821,1
253822,0
253823,0
253824,1
253825,1
253826,0
253827,0
253828,0
253829,1
253830,1
253831,1
253832,1
253833,1
253834,0
253835,0
253836,1
253837,0
253838,1
253839,0
253840,1
253841,0
253842,0
253843,1
253844,1
253845,1
253846,0
253847,1
253848,1
253849,1
253850,0
253851,1
253852,1
253853,1
253854,0
253855,0
253856,1
253857,0
253858,0
253859,0
253860,1
253861,0
253862,0
253863,0
253864,0
253865,1
253866,1
253867,0
253868,1
253869,1
253870,0
253871,0
253872,0
253873,1
253874,1
253875,1
253876,0
253877,0
253878,1
253879,1
253880,0
253881,1
253882,1
253883,1
253884,0
253885,0
253886,1
253887,1
253888,0
253889,1
253890,1
253891,0
253892,0
253893,0
253894,0
253895,0
253896,1
253897,0
253898,0
253899,0
253900,1
253901,1
253902,0
253903,0
253904,0
253905,1
253906,0
253907,0
253908,1
253909,1
253910,0
253911,1
253912,0
253913,0
253914,0
253915,1
253916,1
253917,1
253918,1
253919,0
253920,0
253921,0
253922,0
253923,1
253924,0
253925,0
253926,1
253927,0
253928,1
253929,0
253930,1
253931,0
253932,1
253933,0
253934,1
253935,0
253936,0
253937,0
253938,1
253939,0
253940,1
253941,1
253942,1
253943,0
253944,1
253945,0
253946,0
253947,0
253948,0
253949,1
253950,1
253951,0
253952,0
253953,0
253954,1
253955,0
253956,0
253957,1
253958,0
253959,1
253960,0
253961,0
253962,0
253963,1
253964,0
253965,1
253966,0
253967,0
253968,1
253969,0
253970,1
253971,0
253972,0
253973,0
253974,1
253975,1
253976,1
253977,0
253978,0
253979,1
253980,0
253981,1
253982,0
253983,1
253984,0
253985,0
253986,0
253987,0
253988,0
253989,0
253990,0
253991,0
253992,0
253993,0
253994,0
253995,0
253996,0
253997,1
253998,0
253999,1
254000,0
254001,1
254002,0
254003,0
254004,0
254005,1
254006,0
254007,1
254008,0
254009,0
254010,1
254011,1
254012,1
254013,0
254014,1
254015,1
254016,1
254017,1
254018,1
254019,0
254020,0
254021,0
254022,1
254023,0
254024,0
254025,1
254026,0
254027,0
254028,0
254029,0
254030,0
254031,0
254032,1
254033,0
254034,1
254035,1
254036,0
254037,0
254038,0
254039,0
254040,0
254041,1
254042,1
254043,1
254044,0
254045,1
254046,1
254047,1
254048,1
254049,1
254050,1
254051,1
254052,1
254053,0
254054,0
254055,1
254056,0
254057,0
254058,1
254059,0
254060,0
254061,1
254062,1
254063,0
254064,1
254065,0
254066,0
254067,1
254068,0
254069,0
254070,0
254071,0
254072,0
254073,0
254074,0
254075,0
254076,1
254077,0
254078,0
254079,1
254080,1
254081,1
254082,0
254083,1
254084,0
254085,0
254086,1
254087,0
254088,1
254089,0
254090,1
254091,0
254092,1
254093,0
254094,1
254095,1
254096,1
254097,0
254098,1
254099,0
254100,0
254101,0
254102,1
254103,0
254104,0
254105,0
254106,0
254107,0
254108,0
254109,0
254110,0
254111,1
254112,0
254113,1
254114,0
254115,0
254116,0
254117,0
254118,1
254119,1
254120,0
254121,0
254122,0
254123,0
254124,0
254125,1
254126,0
254127,0
254128,0
254129,0
254130,0
254131,1
254132,0
254133,0
254134,1
254135,1
254136,0
